,overs,runs,wickets,total,difference
121,5.4,48.0,0.0,209.0,161.0
102,5.5,49.0,0.0,209.0,160.0
126,5.6,49.0,0.0,209.0,160.0
7,6.1,53.0,0.0,209.0,156.0
33,6.2,53.0,0.0,209.0,156.0
5,6.3,54.0,0.0,209.0,155.0
4,6.4,55.0,0.0,209.0,154.0
30,6.5,61.0,0.0,209.0,148.0
2,6.6,61.0,0.0,209.0,148.0
24,6.7,65.0,0.0,209.0,144.0
31,7.1,71.0,0.0,209.0,138.0
1,7.2,72.0,0.0,209.0,137.0
68,7.3,73.0,0.0,209.0,136.0
34,7.4,74.0,0.0,209.0,135.0
8,7.5,75.0,0.0,209.0,134.0
32,7.6,75.0,0.0,209.0,134.0
55,8.1,75.0,1.0,209.0,134.0
57,8.2,76.0,1.0,209.0,133.0
56,8.3,76.0,1.0,209.0,133.0
59,8.4,77.0,1.0,209.0,132.0
58,8.5,78.0,1.0,209.0,131.0
60,8.6,78.0,1.0,209.0,131.0
65,9.1,79.0,1.0,209.0,130.0
66,9.2,83.0,1.0,209.0,126.0
67,9.3,83.0,1.0,209.0,126.0
62,9.4,83.0,1.0,209.0,126.0
63,9.5,89.0,1.0,209.0,120.0
64,9.6,89.0,1.0,209.0,120.0
82,0.1,4.0,0.0,177.0,173.0
84,0.2,5.0,0.0,177.0,172.0
83,0.3,9.0,0.0,177.0,168.0
86,0.4,10.0,0.0,177.0,167.0
85,0.5,12.0,0.0,177.0,165.0
87,0.6,13.0,0.0,177.0,164.0
79,1.1,17.0,0.0,177.0,160.0
80,1.2,18.0,0.0,177.0,159.0
81,1.3,18.0,0.0,177.0,159.0
75,1.4,18.0,0.0,177.0,159.0
76,1.5,18.0,0.0,177.0,159.0
77,1.6,19.0,0.0,177.0,158.0
8,10.1,78.0,0.0,177.0,99.0
10,10.2,79.0,0.0,177.0,98.0
9,10.3,81.0,0.0,177.0,96.0
12,10.4,81.0,1.0,177.0,96.0
11,10.5,82.0,1.0,177.0,95.0
13,10.6,82.0,1.0,177.0,95.0
105,11.1,84.0,1.0,177.0,93.0
106,11.2,85.0,1.0,177.0,92.0
107,11.3,86.0,1.0,177.0,91.0
102,11.4,87.0,1.0,177.0,90.0
103,11.5,87.0,1.0,177.0,90.0
104,11.6,87.0,1.0,177.0,90.0
2,12.1,88.0,1.0,177.0,89.0
1,12.2,92.0,1.0,177.0,85.0
22,12.3,93.0,1.0,177.0,84.0
7,12.4,97.0,1.0,177.0,80.0
47,12.5,98.0,1.0,177.0,79.0
5,12.6,100.0,1.0,177.0,77.0
4,12.7,101.0,1.0,177.0,76.0
93,13.1,103.0,1.0,177.0,74.0
91,13.2,103.0,2.0,177.0,74.0
92,13.3,103.0,2.0,177.0,74.0
89,13.4,107.0,2.0,177.0,70.0
90,13.5,108.0,2.0,177.0,69.0
88,13.6,108.0,2.0,177.0,69.0
24,14.1,109.0,2.0,177.0,68.0
27,14.2,109.0,2.0,177.0,68.0
25,14.3,113.0,2.0,177.0,64.0
20,14.4,114.0,2.0,177.0,63.0
21,14.5,118.0,2.0,177.0,59.0
23,14.6,122.0,2.0,177.0,55.0
117,15.1,123.0,2.0,177.0,54.0
118,15.2,124.0,2.0,177.0,53.0
119,15.3,124.0,2.0,177.0,53.0
120,15.4,128.0,2.0,177.0,49.0
66,15.5,129.0,2.0,177.0,48.0
122,15.6,131.0,2.0,177.0,46.0
19,16.1,131.0,3.0,177.0,46.0
18,16.2,131.0,4.0,177.0,46.0
17,16.3,131.0,4.0,177.0,46.0
16,16.4,135.0,4.0,177.0,42.0
15,16.5,136.0,4.0,177.0,41.0
14,16.6,137.0,4.0,177.0,40.0
110,17.1,138.0,4.0,177.0,39.0
108,17.2,138.0,4.0,177.0,39.0
109,17.3,142.0,4.0,177.0,35.0
112,17.4,142.0,4.0,177.0,35.0
113,17.5,148.0,4.0,177.0,29.0
111,17.6,149.0,4.0,177.0,28.0
68,18.1,155.0,4.0,177.0,22.0
70,18.2,157.0,4.0,177.0,20.0
69,18.3,158.0,4.0,177.0,19.0
72,18.4,159.0,4.0,177.0,18.0
71,18.5,159.0,4.0,177.0,18.0
74,18.6,163.0,4.0,177.0,14.0
52,19.1,163.0,5.0,177.0,14.0
67,19.2,167.0,5.0,177.0,10.0
59,19.3,171.0,5.0,177.0,6.0
48,19.4,172.0,5.0,177.0,5.0
49,19.5,172.0,5.0,177.0,5.0
50,19.6,173.0,6.0,177.0,4.0
78,19.7,177.0,6.0,177.0,0.0
43,2.1,25.0,0.0,177.0,152.0
42,2.2,26.0,0.0,177.0,151.0
41,2.3,26.0,0.0,177.0,151.0
46,2.4,27.0,0.0,177.0,150.0
45,2.5,27.0,0.0,177.0,150.0
44,2.6,28.0,0.0,177.0,149.0
40,3.1,29.0,0.0,177.0,148.0
38,3.2,30.0,0.0,177.0,147.0
39,3.3,34.0,0.0,177.0,143.0
36,3.4,35.0,0.0,177.0,142.0
37,3.5,36.0,0.0,177.0,141.0
34,3.6,36.0,0.0,177.0,141.0
35,3.7,40.0,0.0,177.0,137.0
98,4.1,41.0,0.0,177.0,136.0
101,4.2,42.0,0.0,177.0,135.0
100,4.3,42.0,0.0,177.0,135.0
95,4.4,42.0,0.0,177.0,135.0
94,4.5,46.0,0.0,177.0,131.0
97,4.6,46.0,0.0,177.0,131.0
114,5.1,47.0,0.0,177.0,130.0
96,5.2,51.0,0.0,177.0,126.0
115,5.3,51.0,0.0,177.0,126.0
116,5.4,51.0,0.0,177.0,126.0
99,5.5,52.0,0.0,177.0,125.0
121,5.6,53.0,0.0,177.0,124.0
6,6.1,53.0,0.0,177.0,124.0
31,6.2,54.0,0.0,177.0,123.0
30,6.3,54.0,0.0,177.0,123.0
29,6.4,54.0,0.0,177.0,123.0
28,6.5,58.0,0.0,177.0,119.0
51,6.6,58.0,0.0,177.0,119.0
3,7.1,59.0,0.0,177.0,118.0
0,7.2,60.0,0.0,177.0,117.0
26,7.3,60.0,0.0,177.0,117.0
32,7.4,60.0,0.0,177.0,117.0
33,7.5,61.0,0.0,177.0,116.0
73,7.6,62.0,0.0,177.0,115.0
53,8.1,63.0,0.0,177.0,114.0
55,8.2,64.0,0.0,177.0,113.0
54,8.3,65.0,0.0,177.0,112.0
57,8.4,66.0,0.0,177.0,111.0
56,8.5,66.0,0.0,177.0,111.0
58,8.6,70.0,0.0,177.0,107.0
63,9.1,71.0,0.0,177.0,106.0
64,9.2,71.0,0.0,177.0,106.0
65,9.3,72.0,0.0,177.0,105.0
60,9.4,73.0,0.0,177.0,104.0
61,9.5,73.0,0.0,177.0,104.0
62,9.6,77.0,0.0,177.0,100.0
83,0.1,1.0,0.0,184.0,183.0
85,0.2,2.0,0.0,184.0,182.0
84,0.3,3.0,0.0,184.0,181.0
87,0.4,3.0,0.0,184.0,181.0
86,0.5,3.0,0.0,184.0,181.0
89,0.6,7.0,0.0,184.0,177.0
88,0.7,8.0,0.0,184.0,176.0
80,1.1,8.0,0.0,184.0,176.0
81,1.2,12.0,0.0,184.0,172.0
82,1.3,12.0,0.0,184.0,172.0
77,1.4,13.0,0.0,184.0,171.0
78,1.5,13.0,0.0,184.0,171.0
79,1.6,13.0,0.0,184.0,171.0
8,10.1,90.0,1.0,184.0,94.0
10,10.2,90.0,1.0,184.0,94.0
9,10.3,90.0,1.0,184.0,94.0
12,10.4,91.0,1.0,184.0,93.0
11,10.5,92.0,1.0,184.0,92.0
14,10.6,93.0,1.0,184.0,91.0
13,10.7,93.0,2.0,184.0,91.0
109,11.1,94.0,2.0,184.0,90.0
110,11.2,95.0,2.0,184.0,89.0
111,11.3,96.0,2.0,184.0,88.0
105,11.4,97.0,2.0,184.0,87.0
106,11.5,97.0,2.0,184.0,87.0
107,11.6,98.0,2.0,184.0,86.0
108,11.7,98.0,2.0,184.0,86.0
2,12.1,98.0,2.0,184.0,86.0
28,12.2,98.0,2.0,184.0,86.0
24,12.3,100.0,2.0,184.0,84.0
35,12.4,106.0,2.0,184.0,78.0
48,12.5,106.0,2.0,184.0,78.0
33,12.6,106.0,2.0,184.0,78.0
96,13.1,107.0,2.0,184.0,77.0
94,13.2,108.0,2.0,184.0,76.0
95,13.3,110.0,2.0,184.0,74.0
92,13.4,111.0,2.0,184.0,73.0
93,13.5,112.0,2.0,184.0,72.0
90,13.6,113.0,2.0,184.0,71.0
91,13.7,113.0,2.0,184.0,71.0
26,14.1,114.0,2.0,184.0,70.0
29,14.2,116.0,2.0,184.0,68.0
27,14.3,117.0,2.0,184.0,67.0
22,14.4,117.0,2.0,184.0,67.0
23,14.5,118.0,2.0,184.0,66.0
25,14.6,119.0,2.0,184.0,65.0
121,15.1,125.0,2.0,184.0,59.0
122,15.2,127.0,2.0,184.0,57.0
123,15.3,128.0,2.0,184.0,56.0
124,15.4,129.0,2.0,184.0,55.0
69,15.5,135.0,2.0,184.0,49.0
126,15.6,136.0,2.0,184.0,48.0
21,16.1,137.0,2.0,184.0,47.0
20,16.2,138.0,2.0,184.0,46.0
19,16.3,138.0,3.0,184.0,46.0
18,16.4,139.0,3.0,184.0,45.0
17,16.5,139.0,3.0,184.0,45.0
16,16.6,140.0,3.0,184.0,44.0
15,16.7,141.0,3.0,184.0,43.0
114,17.1,145.0,3.0,184.0,39.0
112,17.2,145.0,3.0,184.0,39.0
113,17.3,147.0,3.0,184.0,37.0
116,17.4,151.0,3.0,184.0,33.0
117,17.5,157.0,3.0,184.0,27.0
115,17.6,158.0,3.0,184.0,26.0
71,18.1,159.0,3.0,184.0,25.0
73,18.2,160.0,3.0,184.0,24.0
72,18.3,164.0,3.0,184.0,20.0
75,18.4,165.0,3.0,184.0,19.0
74,18.5,166.0,3.0,184.0,18.0
76,18.6,167.0,3.0,184.0,17.0
53,19.1,168.0,3.0,184.0,16.0
70,19.2,170.0,3.0,184.0,14.0
61,19.3,176.0,3.0,184.0,8.0
50,19.4,177.0,3.0,184.0,7.0
51,19.5,178.0,3.0,184.0,6.0
52,19.6,184.0,3.0,184.0,0.0
44,2.1,19.0,0.0,184.0,165.0
43,2.2,19.0,0.0,184.0,165.0
42,2.3,20.0,0.0,184.0,164.0
47,2.4,24.0,0.0,184.0,160.0
46,2.5,25.0,0.0,184.0,159.0
45,2.6,26.0,0.0,184.0,158.0
41,3.1,26.0,0.0,184.0,158.0
39,3.2,30.0,0.0,184.0,154.0
40,3.3,34.0,0.0,184.0,150.0
37,3.4,38.0,0.0,184.0,146.0
38,3.5,40.0,0.0,184.0,144.0
36,3.6,44.0,0.0,184.0,140.0
101,4.1,44.0,0.0,184.0,140.0
104,4.2,45.0,0.0,184.0,139.0
103,4.3,45.0,0.0,184.0,139.0
98,4.4,45.0,1.0,184.0,139.0
97,4.5,45.0,1.0,184.0,139.0
100,4.6,46.0,1.0,184.0,138.0
118,5.1,47.0,1.0,184.0,137.0
99,5.2,48.0,1.0,184.0,136.0
119,5.3,49.0,1.0,184.0,135.0
120,5.4,49.0,1.0,184.0,135.0
102,5.5,50.0,1.0,184.0,134.0
125,5.6,51.0,1.0,184.0,133.0
6,6.1,52.0,1.0,184.0,132.0
49,6.2,52.0,1.0,184.0,132.0
4,6.3,53.0,1.0,184.0,131.0
31,6.4,54.0,1.0,184.0,130.0
30,6.5,54.0,1.0,184.0,130.0
1,6.6,54.0,1.0,184.0,130.0
3,7.1,54.0,1.0,184.0,130.0
0,7.2,56.0,1.0,184.0,128.0
68,7.3,57.0,1.0,184.0,127.0
34,7.4,57.0,1.0,184.0,127.0
7,7.5,57.0,1.0,184.0,127.0
32,7.6,58.0,1.0,184.0,126.0
5,7.7,58.0,1.0,184.0,126.0
54,8.1,58.0,1.0,184.0,126.0
56,8.2,59.0,1.0,184.0,125.0
55,8.3,63.0,1.0,184.0,121.0
58,8.4,63.0,1.0,184.0,121.0
57,8.5,69.0,1.0,184.0,115.0
60,8.6,70.0,1.0,184.0,114.0
59,8.7,71.0,1.0,184.0,113.0
65,9.1,77.0,1.0,184.0,107.0
66,9.2,81.0,1.0,184.0,103.0
67,9.3,82.0,1.0,184.0,102.0
62,9.4,82.0,1.0,184.0,102.0
63,9.5,83.0,1.0,184.0,101.0
64,9.6,84.0,1.0,184.0,100.0
81,0.1,0.0,0.0,177.0,177.0
83,0.2,0.0,0.0,177.0,177.0
82,0.3,0.0,0.0,177.0,177.0
85,0.4,4.0,0.0,177.0,173.0
84,0.5,8.0,0.0,177.0,169.0
86,0.6,10.0,0.0,177.0,167.0
78,1.1,10.0,0.0,177.0,167.0
79,1.2,10.0,0.0,177.0,167.0
80,1.3,14.0,0.0,177.0,163.0
74,1.4,14.0,0.0,177.0,163.0
75,1.5,15.0,0.0,177.0,162.0
76,1.6,15.0,0.0,177.0,162.0
8,10.1,88.0,2.0,177.0,89.0
10,10.2,88.0,3.0,177.0,89.0
9,10.3,88.0,3.0,177.0,89.0
12,10.4,90.0,3.0,177.0,87.0
11,10.5,91.0,3.0,177.0,86.0
13,10.6,91.0,3.0,177.0,86.0
104,11.1,95.0,3.0,177.0,82.0
105,11.2,96.0,3.0,177.0,81.0
106,11.3,96.0,3.0,177.0,81.0
101,11.4,97.0,3.0,177.0,80.0
102,11.5,98.0,3.0,177.0,79.0
103,11.6,99.0,3.0,177.0,78.0
2,12.1,101.0,3.0,177.0,76.0
26,12.2,102.0,3.0,177.0,75.0
22,12.3,102.0,3.0,177.0,75.0
7,12.4,103.0,3.0,177.0,74.0
46,12.5,104.0,3.0,177.0,73.0
5,12.6,105.0,3.0,177.0,72.0
92,13.1,106.0,3.0,177.0,71.0
90,13.2,107.0,3.0,177.0,70.0
91,13.3,109.0,3.0,177.0,68.0
88,13.4,111.0,3.0,177.0,66.0
89,13.5,112.0,3.0,177.0,65.0
87,13.6,116.0,3.0,177.0,61.0
24,14.1,120.0,3.0,177.0,57.0
27,14.2,121.0,3.0,177.0,56.0
25,14.3,121.0,3.0,177.0,56.0
20,14.4,122.0,3.0,177.0,55.0
21,14.5,123.0,3.0,177.0,54.0
23,14.6,127.0,3.0,177.0,50.0
116,15.1,133.0,3.0,177.0,44.0
117,15.2,134.0,3.0,177.0,43.0
118,15.3,134.0,4.0,177.0,43.0
119,15.4,138.0,4.0,177.0,39.0
66,15.5,139.0,4.0,177.0,38.0
121,15.6,140.0,4.0,177.0,37.0
19,16.1,141.0,4.0,177.0,36.0
18,16.2,141.0,4.0,177.0,36.0
17,16.3,141.0,4.0,177.0,36.0
16,16.4,142.0,4.0,177.0,35.0
15,16.5,148.0,4.0,177.0,29.0
14,16.6,150.0,4.0,177.0,27.0
109,17.1,150.0,5.0,177.0,27.0
107,17.2,151.0,5.0,177.0,26.0
108,17.3,151.0,5.0,177.0,26.0
111,17.4,152.0,5.0,177.0,25.0
112,17.5,153.0,5.0,177.0,24.0
110,17.6,153.0,5.0,177.0,24.0
68,18.1,155.0,5.0,177.0,22.0
70,18.2,161.0,5.0,177.0,16.0
69,18.3,162.0,5.0,177.0,15.0
72,18.4,163.0,5.0,177.0,14.0
71,18.5,164.0,5.0,177.0,13.0
73,18.6,164.0,5.0,177.0,13.0
50,19.1,165.0,5.0,177.0,12.0
67,19.2,166.0,5.0,177.0,11.0
57,19.3,167.0,5.0,177.0,10.0
47,19.4,168.0,5.0,177.0,9.0
48,19.5,172.0,5.0,177.0,5.0
49,19.6,173.0,5.0,177.0,4.0
77,19.7,177.0,5.0,177.0,0.0
42,2.1,19.0,0.0,177.0,158.0
41,2.2,25.0,0.0,177.0,152.0
40,2.3,29.0,0.0,177.0,148.0
45,2.4,30.0,0.0,177.0,147.0
44,2.5,31.0,0.0,177.0,146.0
43,2.6,32.0,0.0,177.0,145.0
39,3.1,36.0,0.0,177.0,141.0
37,3.2,36.0,0.0,177.0,141.0
38,3.3,37.0,0.0,177.0,140.0
35,3.4,37.0,0.0,177.0,140.0
36,3.5,37.0,0.0,177.0,140.0
34,3.6,38.0,0.0,177.0,139.0
97,4.1,42.0,0.0,177.0,135.0
100,4.2,42.0,0.0,177.0,135.0
99,4.3,46.0,0.0,177.0,131.0
94,4.4,46.0,0.0,177.0,131.0
93,4.5,46.0,0.0,177.0,131.0
96,4.6,46.0,0.0,177.0,131.0
113,5.1,47.0,0.0,177.0,130.0
95,5.2,47.0,0.0,177.0,130.0
114,5.3,51.0,0.0,177.0,126.0
115,5.4,55.0,0.0,177.0,122.0
98,5.5,56.0,0.0,177.0,121.0
120,5.6,56.0,0.0,177.0,121.0
122,5.7,57.0,0.0,177.0,120.0
6,6.1,58.0,0.0,177.0,119.0
31,6.2,59.0,0.0,177.0,118.0
4,6.3,60.0,0.0,177.0,117.0
29,6.4,60.0,1.0,177.0,117.0
28,6.5,61.0,1.0,177.0,116.0
1,6.6,62.0,1.0,177.0,115.0
3,7.1,63.0,1.0,177.0,114.0
0,7.2,64.0,1.0,177.0,113.0
65,7.3,68.0,1.0,177.0,109.0
32,7.4,68.0,2.0,177.0,109.0
33,7.5,68.0,2.0,177.0,109.0
30,7.6,72.0,2.0,177.0,105.0
51,8.1,72.0,2.0,177.0,105.0
53,8.2,76.0,2.0,177.0,101.0
52,8.3,76.0,2.0,177.0,101.0
55,8.4,76.0,2.0,177.0,101.0
54,8.5,76.0,2.0,177.0,101.0
56,8.6,77.0,2.0,177.0,100.0
62,9.1,78.0,2.0,177.0,99.0
63,9.2,80.0,2.0,177.0,97.0
64,9.3,81.0,2.0,177.0,96.0
58,9.4,82.0,2.0,177.0,95.0
59,9.5,82.0,2.0,177.0,95.0
60,9.6,83.0,2.0,177.0,94.0
61,9.7,87.0,2.0,177.0,90.0
83,0.1,1.0,0.0,166.0,165.0
85,0.2,3.0,0.0,166.0,163.0
84,0.3,3.0,0.0,166.0,163.0
87,0.4,9.0,0.0,166.0,157.0
86,0.5,11.0,0.0,166.0,155.0
89,0.6,11.0,0.0,166.0,155.0
88,0.7,11.0,0.0,166.0,155.0
80,1.1,11.0,0.0,166.0,155.0
81,1.2,15.0,0.0,166.0,151.0
82,1.3,15.0,0.0,166.0,151.0
77,1.4,16.0,0.0,166.0,150.0
78,1.5,20.0,0.0,166.0,146.0
79,1.6,20.0,0.0,166.0,146.0
8,10.1,77.0,2.0,166.0,89.0
10,10.2,77.0,2.0,166.0,89.0
9,10.3,78.0,2.0,166.0,88.0
12,10.4,79.0,2.0,166.0,87.0
11,10.5,80.0,2.0,166.0,86.0
13,10.6,84.0,2.0,166.0,82.0
107,11.1,88.0,2.0,166.0,78.0
108,11.2,92.0,2.0,166.0,74.0
109,11.3,92.0,2.0,166.0,74.0
104,11.4,93.0,2.0,166.0,73.0
105,11.5,93.0,3.0,166.0,73.0
106,11.6,93.0,4.0,166.0,73.0
2,12.1,94.0,4.0,166.0,72.0
27,12.2,94.0,4.0,166.0,72.0
49,12.3,95.0,4.0,166.0,71.0
34,12.4,95.0,4.0,166.0,71.0
48,12.5,96.0,4.0,166.0,70.0
5,12.6,97.0,4.0,166.0,69.0
95,13.1,98.0,4.0,166.0,68.0
93,13.2,98.0,4.0,166.0,68.0
94,13.3,102.0,4.0,166.0,64.0
91,13.4,103.0,4.0,166.0,63.0
92,13.5,104.0,4.0,166.0,62.0
90,13.6,110.0,4.0,166.0,56.0
25,14.1,111.0,4.0,166.0,55.0
28,14.2,112.0,4.0,166.0,54.0
26,14.3,112.0,4.0,166.0,54.0
21,14.4,113.0,4.0,166.0,53.0
22,14.5,113.0,4.0,166.0,53.0
24,14.6,114.0,4.0,166.0,52.0
120,15.1,116.0,4.0,166.0,50.0
121,15.2,118.0,4.0,166.0,48.0
122,15.3,124.0,4.0,166.0,42.0
123,15.4,124.0,4.0,166.0,42.0
67,15.5,125.0,4.0,166.0,41.0
125,15.6,125.0,5.0,166.0,41.0
20,16.1,126.0,5.0,166.0,40.0
19,16.2,126.0,5.0,166.0,40.0
18,16.3,127.0,5.0,166.0,39.0
17,16.4,128.0,5.0,166.0,38.0
16,16.5,129.0,5.0,166.0,37.0
15,16.6,130.0,5.0,166.0,36.0
14,16.7,134.0,5.0,166.0,32.0
112,17.1,135.0,5.0,166.0,31.0
110,17.2,136.0,5.0,166.0,30.0
111,17.3,142.0,5.0,166.0,24.0
114,17.4,144.0,5.0,166.0,22.0
115,17.5,144.0,5.0,166.0,22.0
113,17.6,148.0,5.0,166.0,18.0
70,18.1,152.0,5.0,166.0,14.0
72,18.2,152.0,6.0,166.0,14.0
71,18.3,152.0,7.0,166.0,14.0
74,18.4,154.0,7.0,166.0,12.0
73,18.5,155.0,7.0,166.0,11.0
76,18.6,155.0,8.0,166.0,11.0
75,18.7,159.0,8.0,166.0,7.0
52,19.1,159.0,8.0,166.0,7.0
68,19.2,165.0,8.0,166.0,1.0
59,19.3,165.0,9.0,166.0,1.0
50,19.4,166.0,9.0,166.0,0.0
51,19.5,166.0,10.0,166.0,0.0
43,2.1,20.0,0.0,166.0,146.0
42,2.2,21.0,0.0,166.0,145.0
41,2.3,21.0,0.0,166.0,145.0
47,2.4,21.0,0.0,166.0,145.0
46,2.5,21.0,0.0,166.0,145.0
45,2.6,21.0,0.0,166.0,145.0
44,2.7,22.0,0.0,166.0,144.0
37,2.8,23.0,0.0,166.0,143.0
40,3.1,24.0,0.0,166.0,142.0
38,3.2,24.0,0.0,166.0,142.0
39,3.3,24.0,0.0,166.0,142.0
36,3.4,28.0,0.0,166.0,138.0
69,3.5,28.0,0.0,166.0,138.0
35,3.6,28.0,0.0,166.0,138.0
100,4.1,34.0,0.0,166.0,132.0
103,4.2,34.0,0.0,166.0,132.0
102,4.3,35.0,0.0,166.0,131.0
97,4.4,39.0,0.0,166.0,127.0
96,4.5,39.0,0.0,166.0,127.0
99,4.6,39.0,0.0,166.0,127.0
98,4.7,39.0,0.0,166.0,127.0
116,5.1,39.0,0.0,166.0,127.0
117,5.2,43.0,0.0,166.0,123.0
118,5.3,43.0,1.0,166.0,123.0
119,5.4,43.0,1.0,166.0,123.0
101,5.5,43.0,1.0,166.0,123.0
124,5.6,47.0,1.0,166.0,119.0
6,6.1,52.0,1.0,166.0,114.0
32,6.2,53.0,1.0,166.0,113.0
4,6.3,54.0,1.0,166.0,112.0
3,6.4,54.0,1.0,166.0,112.0
29,6.5,55.0,1.0,166.0,111.0
1,6.6,56.0,1.0,166.0,110.0
23,6.7,57.0,1.0,166.0,109.0
30,7.1,58.0,1.0,166.0,108.0
0,7.2,59.0,1.0,166.0,107.0
66,7.3,59.0,1.0,166.0,107.0
33,7.4,59.0,1.0,166.0,107.0
7,7.5,59.0,1.0,166.0,107.0
31,7.6,59.0,1.0,166.0,107.0
53,8.1,60.0,1.0,166.0,106.0
55,8.2,60.0,1.0,166.0,106.0
54,8.3,61.0,1.0,166.0,105.0
57,8.4,62.0,1.0,166.0,104.0
56,8.5,64.0,1.0,166.0,102.0
58,8.6,65.0,1.0,166.0,101.0
63,9.1,69.0,1.0,166.0,97.0
64,9.2,75.0,1.0,166.0,91.0
65,9.3,76.0,1.0,166.0,90.0
60,9.4,76.0,1.0,166.0,90.0
61,9.5,77.0,1.0,166.0,89.0
62,9.6,77.0,1.0,166.0,89.0
80,0.1,0.0,0.0,164.0,164.0
82,0.2,1.0,0.0,164.0,163.0
81,0.3,2.0,0.0,164.0,162.0
84,0.4,6.0,0.0,164.0,158.0
83,0.5,6.0,0.0,164.0,158.0
85,0.6,6.0,0.0,164.0,158.0
77,1.1,10.0,0.0,164.0,154.0
78,1.2,10.0,0.0,164.0,154.0
79,1.3,13.0,0.0,164.0,151.0
74,1.4,13.0,0.0,164.0,151.0
75,1.5,13.0,0.0,164.0,151.0
76,1.6,17.0,0.0,164.0,147.0
8,10.1,45.0,4.0,164.0,119.0
10,10.2,45.0,4.0,164.0,119.0
9,10.3,45.0,4.0,164.0,119.0
12,10.4,45.0,4.0,164.0,119.0
11,10.5,46.0,4.0,164.0,118.0
13,10.6,46.0,4.0,164.0,118.0
103,11.1,47.0,4.0,164.0,117.0
104,11.2,47.0,4.0,164.0,117.0
105,11.3,47.0,4.0,164.0,117.0
100,11.4,48.0,4.0,164.0,116.0
101,11.5,48.0,4.0,164.0,116.0
102,11.6,52.0,4.0,164.0,112.0
2,12.1,52.0,4.0,164.0,112.0
27,12.2,56.0,4.0,164.0,108.0
22,12.3,57.0,4.0,164.0,107.0
7,12.4,61.0,4.0,164.0,103.0
47,12.5,61.0,4.0,164.0,103.0
5,12.6,61.0,4.0,164.0,103.0
91,13.1,67.0,4.0,164.0,97.0
89,13.2,67.0,4.0,164.0,97.0
90,13.3,67.0,4.0,164.0,97.0
87,13.4,68.0,4.0,164.0,96.0
88,13.5,68.0,4.0,164.0,96.0
86,13.6,74.0,4.0,164.0,90.0
25,14.1,75.0,4.0,164.0,89.0
28,14.2,76.0,4.0,164.0,88.0
26,14.3,76.0,4.0,164.0,88.0
20,14.4,80.0,4.0,164.0,84.0
21,14.5,81.0,4.0,164.0,83.0
24,14.6,82.0,4.0,164.0,82.0
23,14.7,83.0,4.0,164.0,81.0
115,15.1,89.0,4.0,164.0,75.0
116,15.2,93.0,4.0,164.0,71.0
117,15.3,94.0,4.0,164.0,70.0
118,15.4,98.0,4.0,164.0,66.0
66,15.5,99.0,4.0,164.0,65.0
120,15.6,99.0,4.0,164.0,65.0
19,16.1,103.0,4.0,164.0,61.0
18,16.2,109.0,4.0,164.0,55.0
17,16.3,109.0,4.0,164.0,55.0
16,16.4,113.0,4.0,164.0,51.0
15,16.5,114.0,4.0,164.0,50.0
14,16.6,116.0,4.0,164.0,48.0
108,17.1,122.0,4.0,164.0,42.0
106,17.2,124.0,4.0,164.0,40.0
107,17.3,125.0,4.0,164.0,39.0
110,17.4,126.0,4.0,164.0,38.0
111,17.5,128.0,4.0,164.0,36.0
109,17.6,129.0,4.0,164.0,35.0
68,18.1,135.0,4.0,164.0,29.0
70,18.2,139.0,4.0,164.0,25.0
69,18.3,143.0,4.0,164.0,21.0
72,18.4,149.0,4.0,164.0,15.0
71,18.5,149.0,4.0,164.0,15.0
73,18.6,149.0,5.0,164.0,15.0
51,19.1,151.0,5.0,164.0,13.0
67,19.2,155.0,5.0,164.0,9.0
58,19.3,161.0,5.0,164.0,3.0
48,19.4,161.0,6.0,164.0,3.0
49,19.5,162.0,6.0,164.0,2.0
50,19.6,164.0,6.0,164.0,0.0
43,2.1,21.0,0.0,164.0,143.0
42,2.2,22.0,0.0,164.0,142.0
41,2.3,22.0,0.0,164.0,142.0
46,2.4,22.0,0.0,164.0,142.0
45,2.5,22.0,0.0,164.0,142.0
44,2.6,22.0,0.0,164.0,142.0
40,3.1,23.0,0.0,164.0,141.0
38,3.2,23.0,0.0,164.0,141.0
39,3.3,24.0,1.0,164.0,140.0
36,3.4,24.0,1.0,164.0,140.0
37,3.5,26.0,1.0,164.0,138.0
35,3.6,26.0,1.0,164.0,138.0
96,4.1,26.0,1.0,164.0,138.0
99,4.2,26.0,1.0,164.0,138.0
98,4.3,27.0,1.0,164.0,137.0
93,4.4,27.0,2.0,164.0,137.0
92,4.5,27.0,2.0,164.0,137.0
95,4.6,27.0,2.0,164.0,137.0
112,5.1,27.0,2.0,164.0,137.0
94,5.2,27.0,2.0,164.0,137.0
113,5.3,27.0,2.0,164.0,137.0
114,5.4,27.0,2.0,164.0,137.0
97,5.5,31.0,2.0,164.0,133.0
119,5.6,31.0,2.0,164.0,133.0
6,6.1,31.0,2.0,164.0,133.0
32,6.2,31.0,2.0,164.0,133.0
4,6.3,31.0,3.0,164.0,133.0
30,6.4,31.0,3.0,164.0,133.0
29,6.5,35.0,3.0,164.0,129.0
1,6.6,35.0,3.0,164.0,129.0
3,7.1,35.0,3.0,164.0,129.0
0,7.2,36.0,3.0,164.0,128.0
65,7.3,36.0,3.0,164.0,128.0
33,7.4,37.0,3.0,164.0,127.0
34,7.5,38.0,3.0,164.0,126.0
